"","SiteCode","EventCode","Wt_g","Species","Length_mm"
"319","Yellow.LittleLoyalsock","201107.Yellow.LittleLoyalsock",61.6,"Brook Trout",179
"320","Yellow.LittleLoyalsock","201107.Yellow.LittleLoyalsock",58.6,"Brook Trout",181
"321","Yellow.LittleLoyalsock","201107.Yellow.LittleLoyalsock",61.2,"Brook Trout",183
"322","Yellow.LittleLoyalsock","201107.Yellow.LittleLoyalsock",64,"Brook Trout",183
"323","Yellow.LittleLoyalsock","201107.Yellow.LittleLoyalsock",58.1,"Brook Trout",184
"324","Yellow.LittleLoyalsock","201107.Yellow.LittleLoyalsock",65.2,"Brook Trout",187
"325","Yellow.LittleLoyalsock","201107.Yellow.LittleLoyalsock",98.2,"Brook Trout",210
"326","Yellow.LittleLoyalsock","201107.Yellow.LittleLoyalsock",1.6,"Brook Trout",56
"327","Yellow.LittleLoyalsock","201107.Yellow.LittleLoyalsock",4.5,"Brook Trout",80
"328","Grandad.Hessler","201107.Grandad.Hessler",1.9,"Brook Trout",57
"329","Grandad.Hessler","201107.Grandad.Hessler",2,"Brook Trout",58
"330","Grandad.Hessler","201107.Grandad.Hessler",2.1,"Brook Trout",59
"331","Grandad.Hessler","201107.Grandad.Hessler",2.6,"Brook Trout",61
"332","Grandad.Hessler","201107.Grandad.Hessler",3.2,"Brook Trout",66
"333","Grandad.Hessler","201107.Grandad.Hessler",10.2,"Brook Trout",101
"334","Grandad.Hessler","201107.Grandad.Hessler",10.4,"Brook Trout",102
"335","Grandad.Hessler","201107.Grandad.Hessler",11.8,"Brook Trout",107
"336","Grandad.Hessler","201107.Grandad.Hessler",14,"Brook Trout",113
"337","Grandad.Hessler","201107.Grandad.Hessler",14.9,"Brook Trout",115
"338","Grandad.Hessler","201107.Grandad.Hessler",19,"Brook Trout",123
"339","Grandad.Hessler","201107.Grandad.Hessler",17.1,"Brook Trout",124
"340","Grandad.Hessler","201107.Grandad.Hessler",20.6,"Brook Trout",127
"341","Grandad.Hessler","201107.Grandad.Hessler",27.2,"Brook Trout",144
"342","Grandad.Hessler","201107.Grandad.Hessler",33.6,"Brook Trout",156
"343","Grandad.Hessler","201107.Grandad.Hessler",43.5,"Brook Trout",169
"344","SandSpring.LittleBear","201107.SandSpring.LittleBear",1.4,"Brook Trout",52
"345","SandSpring.LittleBear","201107.SandSpring.LittleBear",1.3,"Brook Trout",52
"346","SandSpring.LittleBear","201107.SandSpring.LittleBear",1.7,"Brook Trout",56
"347","SandSpring.LittleBear","201107.SandSpring.LittleBear",7.5,"Brook Trout",90
"348","SandSpring.LittleBear","201107.SandSpring.LittleBear",7.8,"Brook Trout",92
"349","SandSpring.LittleBear","201107.SandSpring.LittleBear",7.6,"Brook Trout",95
"350","SandSpring.LittleBear","201107.SandSpring.LittleBear",9.4,"Brook Trout",97
"351","SandSpring.LittleBear","201107.SandSpring.LittleBear",9.6,"Brook Trout",101
"352","SandSpring.LittleBear","201107.SandSpring.LittleBear",12.1,"Brook Trout",110
"353","SandSpring.LittleBear","201107.SandSpring.LittleBear",13.1,"Brook Trout",114
"354","SandSpring.LittleBear","201107.SandSpring.LittleBear",14.6,"Brook Trout",114
"355","SandSpring.LittleBear","201107.SandSpring.LittleBear",13.3,"Brook Trout",115
"356","SandSpring.LittleBear","201107.SandSpring.LittleBear",14.9,"Brook Trout",118
"357","SandSpring.LittleBear","201107.SandSpring.LittleBear",19.6,"Brook Trout",118
"358","SandSpring.LittleBear","201107.SandSpring.LittleBear",17.2,"Brook Trout",120
"359","SandSpring.LittleBear","201107.SandSpring.LittleBear",16.6,"Brook Trout",121
"360","SandSpring.LittleBear","201107.SandSpring.LittleBear",18.1,"Brook Trout",123
"361","SandSpring.LittleBear","201107.SandSpring.LittleBear",15.6,"Brook Trout",123
"362","SandSpring.LittleBear","201107.SandSpring.LittleBear",23.5,"Brook Trout",135
"363","SandSpring.LittleBear","201107.SandSpring.LittleBear",26.3,"Brook Trout",137
"364","SandSpring.LittleBear","201107.SandSpring.LittleBear",25.9,"Brook Trout",139
"365","SandSpring.LittleBear","201107.SandSpring.LittleBear",30,"Brook Trout",151
"366","SandSpring.LittleBear","201107.SandSpring.LittleBear",43.1,"Brook Trout",161
"367","SandSpring.LittleBear","201107.SandSpring.LittleBear",59.7,"Brook Trout",178
"368","SandSpring.LittleBear","201107.SandSpring.LittleBear",1.2,"Brook Trout",51
"369","SandSpring.LittleBear","201107.SandSpring.LittleBear",1.3,"Brook Trout",53
"370","SandSpring.LittleBear","201107.SandSpring.LittleBear",20.2,"Brook Trout",129
"371","SandSpring.LittleBear","201107.SandSpring.LittleBear",12.5,"Brook Trout",115
"372","Huckle.Loyalsock","201107.Huckle.Loyalsock",2,"Brook Trout",60
"373","Huckle.Loyalsock","201107.Huckle.Loyalsock",3.4,"Brook Trout",71
"374","Huckle.Loyalsock","201107.Huckle.Loyalsock",3.8,"Brook Trout",73
"375","Huckle.Loyalsock","201107.Huckle.Loyalsock",27.4,"Brook Trout",139
"376","Huckle.Loyalsock","201107.Huckle.Loyalsock",28.2,"Brook Trout",145
"377","Huckle.Loyalsock","201107.Huckle.Loyalsock",43.3,"Brook Trout",168
"378","Huckle.Loyalsock","201107.Huckle.Loyalsock",47.4,"Brook Trout",173
"379","Huckle.Loyalsock","201107.Huckle.Loyalsock",52.7,"Brook Trout",176
"380","Huckle.Loyalsock","201107.Huckle.Loyalsock",54.3,"Brook Trout",180
"381","Huckle.Loyalsock","201107.Huckle.Loyalsock",60.1,"Brook Trout",183
"382","Huckle.Loyalsock","201107.Huckle.Loyalsock",89,"Brook Trout",210
"383","Huckle.Loyalsock","201107.Huckle.Loyalsock",87.7,"Brook Trout",210
"384","Huckle.Loyalsock","201107.Huckle.Loyalsock",134.2,"Brook Trout",241
"385","Shingle.Bear","201107.Shingle.Bear",9.2,"Brook Trout",98
"386","Shingle.Bear","201107.Shingle.Bear",9.4,"Brook Trout",101
"387","Shingle.Bear","201107.Shingle.Bear",10.5,"Brook Trout",104
"388","Shingle.Bear","201107.Shingle.Bear",12.8,"Brook Trout",105
"389","Shingle.Bear","201107.Shingle.Bear",15.3,"Brook Trout",115
"390","Shingle.Bear","201107.Shingle.Bear",18.8,"Brook Trout",121
"391","Shingle.Bear","201107.Shingle.Bear",17.7,"Brook Trout",122
"392","Shingle.Bear","201107.Shingle.Bear",22.3,"Brook Trout",132
"393","Shingle.Bear","201107.Shingle.Bear",26.9,"Brook Trout",138
"394","Shingle.Bear","201107.Shingle.Bear",25.1,"Brook Trout",141
"395","Shingle.Bear","201107.Shingle.Bear",36.2,"Brook Trout",159
"396","Shingle.Bear","201107.Shingle.Bear",44,"Brook Trout",165
"397","Shingle.Bear","201107.Shingle.Bear",14.2,"Brook Trout",107
"398","Shingle.Bear","201107.Shingle.Bear",12.7,"Brook Trout",109
"399","Shingle.Bear","201107.Shingle.Bear",14.5,"Brook Trout",116
"400","Shingle.Bear","201107.Shingle.Bear",12.5,"Brook Trout",110
"401","Snake.BearLoyalsock","201107.Snake.BearLoyalsock",2.8,"Brook Trout",62
"402","Snake.BearLoyalsock","201107.Snake.BearLoyalsock",11.4,"Brook Trout",110
"403","Snake.BearLoyalsock","201107.Snake.BearLoyalsock",18,"Brook Trout",123
"404","Snake.BearLoyalsock","201107.Snake.BearLoyalsock",19.4,"Brook Trout",124
"405","Snake.BearLoyalsock","201107.Snake.BearLoyalsock",21.7,"Brook Trout",133
"406","Snake.BearLoyalsock","201107.Snake.BearLoyalsock",23.1,"Brook Trout",134
"407","Snake.BearLoyalsock","201107.Snake.BearLoyalsock",33.1,"Brook Trout",145
"408","Snake.BearLoyalsock","201107.Snake.BearLoyalsock",36.3,"Brook Trout",150
"409","Snake.BearLoyalsock","201107.Snake.BearLoyalsock",34.4,"Brook Trout",151
"410","Lick.Kings","201107.Lick.Kings",1.7,"Brook Trout",58
"411","Lick.Kings","201107.Lick.Kings",3,"Brook Trout",64
"412","Lick.Kings","201107.Lick.Kings",3,"Brook Trout",66
"413","Lick.Kings","201107.Lick.Kings",3.4,"Brook Trout",67
"414","Lick.Kings","201107.Lick.Kings",3.7,"Brook Trout",70
"415","Lick.Kings","201107.Lick.Kings",3.8,"Brook Trout",70
"416","Lick.Kings","201107.Lick.Kings",13,"Brook Trout",113
"417","Lick.Kings","201107.Lick.Kings",12.4,"Brook Trout",113
"418","Lick.Kings","201107.Lick.Kings",14.5,"Brook Trout",115
"419","Lick.Kings","201107.Lick.Kings",14.9,"Brook Trout",115
"420","Lick.Kings","201107.Lick.Kings",15.8,"Brook Trout",118
"421","Lick.Kings","201107.Lick.Kings",26.8,"Brook Trout",129
"422","Lick.Kings","201107.Lick.Kings",24.3,"Brook Trout",132
"423","Lick.Kings","201107.Lick.Kings",22.3,"Brook Trout",132
"424","Lick.Kings","201107.Lick.Kings",25.6,"Brook Trout",134
"425","Lick.Kings","201107.Lick.Kings",24.4,"Brook Trout",135
"426","Lick.Kings","201107.Lick.Kings",29.3,"Brook Trout",140
"427","Lick.Kings","201107.Lick.Kings",35.2,"Brook Trout",146
"428","Lick.Kings","201107.Lick.Kings",58.5,"Brook Trout",176
"429","Fall.Hoagland","201107.Fall.Hoagland",2.8,"Brook Trout",67
"430","Fall.Hoagland","201107.Fall.Hoagland",3.9,"Brook Trout",70
"431","Fall.Hoagland","201107.Fall.Hoagland",23.1,"Brook Trout",133
"432","Fall.Hoagland","201107.Fall.Hoagland",34.2,"Brook Trout",155
"433","Fall.Hoagland","201107.Fall.Hoagland",43.3,"Brook Trout",162
"434","Fall.Hoagland","201107.Fall.Hoagland",54.4,"Brook Trout",167
"435","Fall.Hoagland","201107.Fall.Hoagland",47.1,"Brook Trout",168
"436","Fall.Hoagland","201107.Fall.Hoagland",62.6,"Brook Trout",184
"437","Weed.Hoagland","201107.Weed.Hoagland",1.5,"Brook Trout",53
"438","Weed.Hoagland","201107.Weed.Hoagland",1.5,"Brook Trout",56
"439","Weed.Hoagland","201107.Weed.Hoagland",3.2,"Brook Trout",65
"440","Weed.Hoagland","201107.Weed.Hoagland",3.1,"Brook Trout",70
"441","Weed.Hoagland","201107.Weed.Hoagland",14.5,"Brook Trout",118
"442","Weed.Hoagland","201107.Weed.Hoagland",21.6,"Brook Trout",122
"443","Weed.Hoagland","201107.Weed.Hoagland",20,"Brook Trout",127
"444","Weed.Hoagland","201107.Weed.Hoagland",28.6,"Brook Trout",146
"445","Weed.Hoagland","201107.Weed.Hoagland",31.7,"Brook Trout",153
"446","Weed.Hoagland","201107.Weed.Hoagland",36.1,"Brook Trout",157
"447","Weed.Hoagland","201107.Weed.Hoagland",40,"Brook Trout",160
"448","Weed.Hoagland","201107.Weed.Hoagland",47.1,"Brook Trout",163
"449","Weed.Hoagland","201107.Weed.Hoagland",42.8,"Brook Trout",163
"450","Weed.Hoagland","201107.Weed.Hoagland",44.6,"Brook Trout",168
"451","Weed.Hoagland","201107.Weed.Hoagland",80.3,"Brook Trout",201
"452","Weed.Hoagland","201107.Weed.Hoagland",1.6,"Brook Trout",57
"453","Weed.Hoagland","201107.Weed.Hoagland",2.9,"Brook Trout",64
"454","Weed.Hoagland","201107.Weed.Hoagland",3.7,"Brook Trout",71
"455","Weed.Hoagland","201107.Weed.Hoagland",20.9,"Brook Trout",126
"456","Weed.Hoagland","201107.Weed.Hoagland",18.4,"Brook Trout",122
"457","Lake.Elk","201107.Lake.Elk",10.8,"Brook Trout",99
"458","Lake.Elk","201107.Lake.Elk",10.4,"Brook Trout",100
"459","Lake.Elk","201107.Lake.Elk",11,"Brook Trout",103
"460","Lake.Elk","201107.Lake.Elk",10.4,"Brook Trout",104
"461","Lake.Elk","201107.Lake.Elk",10.3,"Brook Trout",105
"462","Lake.Elk","201107.Lake.Elk",12.6,"Brook Trout",106
"463","Lake.Elk","201107.Lake.Elk",11.9,"Brook Trout",108
"464","Lake.Elk","201107.Lake.Elk",14.1,"Brook Trout",109
"465","Lake.Elk","201107.Lake.Elk",16.4,"Brook Trout",121
"466","Lake.Elk","201107.Lake.Elk",18.7,"Brook Trout",125
"467","Mill.Loyalsock","201107.Mill.Loyalsock",4.1,"Brook Trout",72
"468","Mill.Loyalsock","201107.Mill.Loyalsock",5.6,"Brook Trout",82
"469","Mill.Loyalsock","201107.Mill.Loyalsock",6.4,"Brook Trout",84
"470","Mill.Loyalsock","201107.Mill.Loyalsock",17.4,"Brook Trout",117
"471","Mill.Loyalsock","201107.Mill.Loyalsock",17.1,"Brook Trout",120
"472","Mill.Loyalsock","201107.Mill.Loyalsock",19.6,"Brook Trout",125
"473","Mill.Loyalsock","201107.Mill.Loyalsock",20.9,"Brook Trout",129
"474","Mill.Loyalsock","201107.Mill.Loyalsock",24,"Brook Trout",137
"475","Mill.Loyalsock","201107.Mill.Loyalsock",30,"Brook Trout",138
"476","Mill.Loyalsock","201107.Mill.Loyalsock",25.4,"Brook Trout",139
"477","Mill.Loyalsock","201107.Mill.Loyalsock",28.5,"Brook Trout",140
"478","Mill.Loyalsock","201107.Mill.Loyalsock",27.9,"Brook Trout",147
"479","Mill.Loyalsock","201107.Mill.Loyalsock",32.9,"Brook Trout",150
"480","Mill.Loyalsock","201107.Mill.Loyalsock",35,"Brook Trout",154
"481","Mill.Loyalsock","201107.Mill.Loyalsock",41.3,"Brook Trout",164
"482","Mill.Loyalsock","201107.Mill.Loyalsock",25.9,"Brook Trout",137
"483","Mill.Loyalsock","201107.Mill.Loyalsock",62.9,"Brook Trout",178
"484","Mill.Loyalsock","201107.Mill.Loyalsock",20.6,"Brook Trout",131
"485","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.3,"Brook Trout",34
"486","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.3,"Brook Trout",35
"487","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.4,"Brook Trout",36
"488","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.5,"Brook Trout",38
"489","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.5,"Brook Trout",39
"490","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.5,"Brook Trout",40
"491","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.2,"Brook Trout",40
"492","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.5,"Brook Trout",41
"493","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.7,"Brook Trout",42
"494","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.7,"Brook Trout",42
"495","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.8,"Brook Trout",42
"496","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.9,"Brook Trout",44
"497","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.7,"Brook Trout",44
"498","BearRun.Loyalsock","201206.BearRun.Loyalsock",1,"Brook Trout",45
"499","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.7,"Brook Trout",45
"500","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.8,"Brook Trout",45
"501","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.4,"Brook Trout",46
"502","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.9,"Brook Trout",46
"503","BearRun.Loyalsock","201206.BearRun.Loyalsock",1,"Brook Trout",46
"504","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.9,"Brook Trout",46
"505","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.2,"Brook Trout",46
"506","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.1,"Brook Trout",47
"507","BearRun.Loyalsock","201206.BearRun.Loyalsock",1,"Brook Trout",47
"508","BearRun.Loyalsock","201206.BearRun.Loyalsock",1,"Brook Trout",47
"509","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.3,"Brook Trout",48
"510","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.1,"Brook Trout",48
"511","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.9,"Brook Trout",48
"512","BearRun.Loyalsock","201206.BearRun.Loyalsock",1,"Brook Trout",48
"513","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.1,"Brook Trout",48
"514","BearRun.Loyalsock","201206.BearRun.Loyalsock",1,"Brook Trout",49
"515","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.3,"Brook Trout",49
"516","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.1,"Brook Trout",49
"517","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.4,"Brook Trout",50
"518","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.2,"Brook Trout",50
"519","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.2,"Brook Trout",50
"520","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.4,"Brook Trout",50
"521","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.1,"Brook Trout",50
"522","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.1,"Brook Trout",50
"523","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.4,"Brook Trout",51
"524","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.5,"Brook Trout",51
"525","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.2,"Brook Trout",51
"526","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.2,"Brook Trout",51
"527","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.2,"Brook Trout",51
"528","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.4,"Brook Trout",51
"529","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.6,"Brook Trout",52
"530","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.5,"Brook Trout",52
"531","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.7,"Brook Trout",54
"532","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.6,"Brook Trout",54
"533","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.7,"Brook Trout",54
"534","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.7,"Brook Trout",54
"535","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.5,"Brook Trout",54
"536","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.6,"Brook Trout",54
"537","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.4,"Brook Trout",55
"538","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.6,"Brook Trout",55
"539","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.6,"Brook Trout",55
"540","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.9,"Brook Trout",56
"541","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.8,"Brook Trout",56
"542","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.7,"Brook Trout",56
"543","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.8,"Brook Trout",56
"544","BearRun.Loyalsock","201206.BearRun.Loyalsock",2,"Brook Trout",57
"545","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.8,"Brook Trout",57
"546","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.7,"Brook Trout",58
"547","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.7,"Brook Trout",58
"548","BearRun.Loyalsock","201206.BearRun.Loyalsock",2,"Brook Trout",58
"549","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.8,"Brook Trout",58
"550","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.8,"Brook Trout",58
"551","BearRun.Loyalsock","201206.BearRun.Loyalsock",2,"Brook Trout",58
"552","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.7,"Brook Trout",58
"553","BearRun.Loyalsock","201206.BearRun.Loyalsock",2.1,"Brook Trout",59
"554","BearRun.Loyalsock","201206.BearRun.Loyalsock",2.3,"Brook Trout",59
"555","BearRun.Loyalsock","201206.BearRun.Loyalsock",2,"Brook Trout",59
"556","BearRun.Loyalsock","201206.BearRun.Loyalsock",2.1,"Brook Trout",60
"557","BearRun.Loyalsock","201206.BearRun.Loyalsock",2.2,"Brook Trout",61
"558","BearRun.Loyalsock","201206.BearRun.Loyalsock",2.5,"Brook Trout",61
"559","BearRun.Loyalsock","201206.BearRun.Loyalsock",2.7,"Brook Trout",61
"560","BearRun.Loyalsock","201206.BearRun.Loyalsock",2.7,"Brook Trout",62
"561","BearRun.Loyalsock","201206.BearRun.Loyalsock",2.2,"Brook Trout",65
"562","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.1,"Brook Trout",49
"563","BearRun.Loyalsock","201206.BearRun.Loyalsock",21.3,"Brook Trout",133
"564","BearRun.Loyalsock","201206.BearRun.Loyalsock",30.7,"Brook Trout",147
"565","BearRun.Loyalsock","201206.BearRun.Loyalsock",34.4,"Brook Trout",151
"566","BearRun.Loyalsock","201206.BearRun.Loyalsock",47.3,"Brook Trout",171
"567","BearRun.Loyalsock","201206.BearRun.Loyalsock",72.2,"Brook Trout",193
"568","BearRun.Loyalsock","201206.BearRun.Loyalsock",90.7,"Brook Trout",208
"569","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.5,"Brook Trout",38
"570","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.7,"Brook Trout",41
"571","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.9,"Brook Trout",46
"572","BearRun.Loyalsock","201206.BearRun.Loyalsock",1,"Brook Trout",46
"573","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.8,"Brook Trout",46
"574","BearRun.Loyalsock","201206.BearRun.Loyalsock",1,"Brook Trout",46
"575","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.2,"Brook Trout",47
"576","BearRun.Loyalsock","201206.BearRun.Loyalsock",1,"Brook Trout",47
"577","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.1,"Brook Trout",48
"578","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.4,"Brook Trout",50
"579","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.4,"Brook Trout",51
"580","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.7,"Brook Trout",52
"581","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.6,"Brook Trout",54
"582","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.5,"Brook Trout",54
"583","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.9,"Brook Trout",55
"584","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.8,"Brook Trout",56
"585","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.8,"Brook Trout",57
"586","BearRun.Loyalsock","201206.BearRun.Loyalsock",24.9,"Brook Trout",135
"587","BearRun.Loyalsock","201206.BearRun.Loyalsock",34.3,"Brook Trout",155
"588","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.2,"Brook Trout",31
"589","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.2,"Brook Trout",32
"590","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.6,"Brook Trout",41
"591","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.8,"Brook Trout",44
"592","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.5,"Brook Trout",46
"593","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.9,"Brook Trout",46
"594","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.9,"Brook Trout",46
"595","BearRun.Loyalsock","201206.BearRun.Loyalsock",1,"Brook Trout",47
"596","BearRun.Loyalsock","201206.BearRun.Loyalsock",0.9,"Brook Trout",47
"597","BearRun.Loyalsock","201206.BearRun.Loyalsock",1,"Brook Trout",48
"598","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.1,"Brook Trout",50
"599","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.4,"Brook Trout",51
"600","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.3,"Brook Trout",51
"601","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.1,"Brook Trout",52
"602","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.6,"Brook Trout",55
"603","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.4,"Brook Trout",55
"604","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.8,"Brook Trout",56
"605","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.5,"Brook Trout",56
"606","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.9,"Brook Trout",58
"607","BearRun.Loyalsock","201206.BearRun.Loyalsock",1.6,"Brook Trout",58
"608","BearRun.Loyalsock","201206.BearRun.Loyalsock",2.2,"Brook Trout",61
"609","Rock.LittleLoyalsock","201206.Rock.LittleLoyalsock",1.3,"Brook Trout",50
"610","Rock.LittleLoyalsock","201206.Rock.LittleLoyalsock",0.5,"Brook Trout",36
"611","Rock.LittleLoyalsock","201206.Rock.LittleLoyalsock",0.8,"Brook Trout",40
"612","Rock.LittleLoyalsock","201206.Rock.LittleLoyalsock",0.8,"Brook Trout",41
"613","Rock.LittleLoyalsock","201206.Rock.LittleLoyalsock",0.9,"Brook Trout",45
"614","Rock.LittleLoyalsock","201206.Rock.LittleLoyalsock",1.1,"Brook Trout",45
